rollout/ep_len_mean,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/success_rate,time/time_elapsed,eval/mean_ep_length,eval/success_rate,eval/mean_reward,train/learning_rate,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef_loss
50.0,40,1596,79800,-49.1,0.02,1953,,,,0.000920201,0.0015345942229032516,0.07842084765434265,69799,4.472137928009033,-1.3092904090881348
50.0,40,1597,79850,-49.1,0.02,1954,,,,0.0009201509999999999,0.0015394005458801985,0.14919760823249817,69849,4.475278377532959,0.39200443029403687
50.0,40,1598,79900,-49.1,0.02,1955,,,,0.0009201010000000001,0.0015628270339220762,0.12588858604431152,69899,4.54093599319458,0.7006125450134277
50.0,40,1599,79950,-49.1,0.02,1956,,,,0.000920051,0.00155661313328892,0.06864137947559357,69949,4.474055290222168,-0.6567663550376892
,,,80000,,,,50.0,0.02,-48.99,0.0009200009999999999,0.0014752841088920832,0.10972332954406738,69999,4.5525736808776855,-0.6759849786758423
50.0,39,1600,80000,-49.1,0.02,2006,,,,,,,,,
50.0,39,1601,80050,-49.1,0.02,2007,,,,0.000919951,0.0013902114005759358,0.06096356362104416,70049,4.540314674377441,-1.985011339187622
50.0,39,1602,80100,-49.1,0.02,2008,,,,0.000919901,0.001339973183348775,0.053424425423145294,70099,4.528932094573975,-1.7314395904541016
50.0,39,1603,80150,-49.1,0.02,2009,,,,0.000919851,0.0013342503225430846,0.08693303912878036,70149,4.421894073486328,-1.1882293224334717
50.0,39,1604,80200,-49.1,0.02,2010,,,,0.000919801,0.001304585370235145,0.04673263430595398,70199,4.401143550872803,-2.344252586364746
50.0,39,1605,80250,-49.1,0.02,2010,,,,0.000919751,0.0012470149667933583,0.058736927807331085,70249,4.807109832763672,-1.99135422706604
50.0,39,1606,80300,-49.1,0.02,2011,,,,0.000919701,0.0011901812395080924,0.2252456247806549,70299,4.621680736541748,-0.7694076299667358
50.0,39,1607,80350,-49.1,0.02,2012,,,,0.0009196510000000001,0.0011581785511225462,0.09147659689188004,70349,4.36228609085083,-0.3238198757171631
50.0,39,1608,80400,-49.1,0.02,2013,,,,0.000919601,0.0011450003366917372,0.17251695692539215,70399,4.5187530517578125,1.8170554637908936
50.0,39,1609,80450,-49.1,0.02,2014,,,,0.000919551,0.001181508763693273,0.06271737068891525,70449,4.765766143798828,0.16644561290740967
50.0,39,1610,80500,-49.1,0.02,2014,,,,0.0009195010000000001,0.0011576656252145767,0.059106845408678055,70499,4.5520405769348145,-0.7337453365325928
50.0,39,1611,80550,-49.1,0.02,2015,,,,0.0009194510000000001,0.0011339012999087572,0.06011920049786568,70549,4.50701379776001,-0.36088883876800537
50.0,39,1612,80600,-49.1,0.02,2016,,,,0.000919401,0.0011610988294705749,0.16539956629276276,70599,4.396039962768555,0.015713214874267578
50.0,39,1613,80650,-49.1,0.02,2017,,,,0.000919351,0.0011503464775159955,0.0796150267124176,70649,4.662610054016113,-1.3465971946716309
50.0,39,1614,80700,-49.1,0.02,2018,,,,0.0009193010000000001,0.0011827473063021898,0.09621213376522064,70699,4.53165864944458,-0.7282398343086243
50.0,39,1615,80750,-49.1,0.02,2018,,,,0.000919251,0.0011905120918527246,0.07653742283582687,70749,4.274568557739258,1.3740346431732178
50.0,40,1616,80800,-49.1,0.02,2019,,,,0.000919201,0.0012101961765438318,0.19202399253845215,70799,4.560978889465332,2.500401496887207
50.0,40,1617,80850,-49.1,0.02,2020,,,,0.0009191510000000001,0.0012331468751654029,0.11036816239356995,70849,4.456902503967285,1.8934612274169922
50.0,40,1618,80900,-49.1,0.02,2021,,,,0.000919101,0.0012467687483876944,0.1146286353468895,70899,4.370946884155273,-1.113890290260315
50.0,40,1619,80950,-49.5,0.01,2022,,,,0.000919051,0.0012409070041030645,0.09678148478269577,70949,4.4019269943237305,-1.4766478538513184
50.0,40,1620,81000,-49.5,0.01,2022,,,,0.000919001,0.0012141555780544877,0.07544097304344177,70999,4.6363844871521,-2.014207124710083
50.0,40,1621,81050,-49.5,0.01,2023,,,,0.000918951,0.0012278655776754022,0.05273061245679855,71049,4.528905391693115,1.4000420570373535
50.0,40,1622,81100,-49.5,0.01,2024,,,,0.000918901,0.0012757332297042012,0.08856575191020966,71099,4.542852401733398,1.006554365158081
50.0,40,1623,81150,-49.5,0.01,2025,,,,0.000918851,0.0012859597336500883,0.15067125856876373,71149,4.662328243255615,-1.1251569986343384
50.0,40,1624,81200,-49.1,0.01,2026,,,,0.000918801,0.0012744005070999265,0.12594233453273773,71199,4.651254653930664,1.1143584251403809
50.0,40,1625,81250,-49.1,0.01,2027,,,,0.000918751,0.0012922966852784157,0.06921413540840149,71249,4.352477550506592,1.587010145187378
50.0,40,1626,81300,-49.1,0.01,2027,,,,0.000918701,0.0013342236634343863,0.05682959407567978,71299,4.602567195892334,0.7295728921890259
50.0,40,1627,81350,-49.1,0.01,2028,,,,0.000918651,0.0012937529245391488,0.05773594602942467,71349,4.612248420715332,-1.5461543798446655
50.0,40,1628,81400,-49.1,0.01,2029,,,,0.000918601,0.0012259905925020576,0.10310081392526627,71399,4.513889312744141,-0.8321739435195923
50.0,40,1629,81450,-49.1,0.01,2030,,,,0.000918551,0.0011793322628363967,0.06566628068685532,71449,4.572630405426025,-1.480635166168213
50.0,40,1630,81500,-49.6,0.0,2031,,,,0.0009185010000000001,0.0010988356079906225,0.07348154485225677,71499,4.577669620513916,-2.9171626567840576
50.0,40,1631,81550,-49.6,0.0,2031,,,,0.000918451,0.0010395330609753728,0.062310535460710526,71549,4.325687885284424,-1.154967188835144
50.0,40,1632,81600,-49.6,0.0,2032,,,,0.000918401,0.001005949336104095,0.06811300665140152,71599,4.572500705718994,-1.4956796169281006
50.0,40,1633,81650,-49.6,0.0,2033,,,,0.0009183510000000001,0.000988735118880868,0.07394492626190186,71649,4.571543216705322,-1.0344326496124268
50.0,40,1634,81700,-49.6,0.0,2034,,,,0.0009183010000000001,0.0009665742982178926,0.0872015655040741,71699,4.380792617797852,-2.4651005268096924
50.0,40,1635,81750,-49.6,0.0,2035,,,,0.000918251,0.0009705419070087373,0.051956553012132645,71749,4.589848518371582,-0.46528005599975586
50.0,40,1636,81800,-49.6,0.0,2035,,,,0.0009182010000000001,0.0009601175552234054,0.10868166387081146,71799,4.6063551902771,1.6386590003967285
50.0,40,1637,81850,-49.6,0.0,2036,,,,0.000918151,0.0009658416965976357,0.11690806597471237,71849,4.628028392791748,3.237971782684326
50.0,40,1638,81900,-49.6,0.0,2037,,,,0.000918101,0.0010069649433717132,0.053135450929403305,71899,4.508737564086914,3.363569974899292
50.0,40,1639,81950,-49.6,0.0,2038,,,,0.000918051,0.0010669014882296324,0.1623203456401825,71949,4.44102668762207,4.032570838928223
50.0,40,1640,82000,-49.6,0.0,2039,,,,0.000918001,0.0011489859316498041,0.07067716121673584,71999,4.27812385559082,1.1377055644989014
50.0,40,1641,82050,-49.6,0.0,2039,,,,0.000917951,0.001198820536956191,0.1442667841911316,72049,4.5193681716918945,-0.7939110994338989
50.0,40,1642,82100,-49.6,0.0,2040,,,,0.0009179009999999999,0.0012274101609364152,0.10507892817258835,72099,4.7842607498168945,1.5017825365066528
50.0,40,1643,82150,-49.6,0.0,2041,,,,0.000917851,0.0012595864245668054,0.11941947042942047,72149,4.367321491241455,0.7208590507507324
50.0,40,1644,82200,-49.6,0.0,2042,,,,0.000917801,0.0012889937497675419,0.07921254634857178,72199,4.526124000549316,1.463802456855774
50.0,40,1645,82250,-49.6,0.0,2043,,,,0.000917751,0.0013010232942178845,0.09884398430585861,72249,4.560212135314941,1.6165329217910767
50.0,40,1646,82300,-49.6,0.0,2043,,,,0.000917701,0.0013329066568985581,0.051028795540332794,72299,4.398375988006592,1.945156455039978
50.0,40,1647,82350,-49.6,0.0,2044,,,,0.000917651,0.0013469571713358164,0.08751131594181061,72349,4.3392333984375,-0.8912806510925293
50.0,40,1648,82400,-49.6,0.0,2045,,,,0.000917601,0.0013609247980639338,0.13576963543891907,72399,4.339027404785156,0.16050589084625244
50.0,40,1649,82450,-49.6,0.0,2046,,,,0.0009175510000000001,0.0013423054479062557,0.03577965497970581,72449,4.544724464416504,2.0238661766052246
50.0,40,1650,82500,-49.6,0.0,2047,,,,0.000917501,0.0013254113728180528,0.1103886216878891,72499,4.422986030578613,-0.6297308802604675
50.0,40,1651,82550,-49.6,0.0,2047,,,,0.000917451,0.0013092455919831991,0.16907821595668793,72549,4.348685264587402,0.4890308380126953
50.0,40,1652,82600,-49.6,0.0,2048,,,,0.0009174010000000001,0.0013277202378958464,0.10335604846477509,72599,4.451305866241455,1.96518874168396
50.0,40,1653,82650,-49.6,0.0,2049,,,,0.0009173510000000001,0.0013237231178209186,0.09123320132493973,72649,4.3896894454956055,-1.405342936515808
50.0,40,1654,82700,-49.6,0.0,2050,,,,0.000917301,0.0012730497401207685,0.14015093445777893,72699,4.514406204223633,-2.1542751789093018
50.0,40,1655,82750,-49.6,0.0,2051,,,,0.000917251,0.0012143749045208097,0.0730120837688446,72749,4.639155387878418,1.770128607749939
50.0,40,1656,82800,-49.6,0.0,2051,,,,0.0009172010000000001,0.001208017347380519,0.03244290500879288,72799,4.441318988800049,-1.1200392246246338
50.0,40,1657,82850,-49.6,0.0,2052,,,,0.0009171510000000001,0.0012037548003718257,0.04889541491866112,72849,4.3886847496032715,0.1595386266708374
50.0,40,1658,82900,-49.6,0.0,2053,,,,0.0009171009999999999,0.0011832413729280233,0.05797579884529114,72899,4.238365650177002,-1.4719130992889404
50.0,40,1659,82950,-49.6,0.0,2054,,,,0.0009170510000000001,0.0011450686724856496,0.14088863134384155,72949,4.504873752593994,-1.28439462184906
50.0,40,1660,83000,-49.6,0.0,2055,,,,0.000917001,0.001136827515438199,0.08573862910270691,72999,4.654110431671143,2.9659695625305176
50.0,40,1661,83050,-49.6,0.0,2055,,,,0.0009169509999999999,0.001139046740718186,0.36248978972435,73049,4.446497440338135,0.32297760248184204
50.0,40,1662,83100,-49.6,0.0,2056,,,,0.000916901,0.0011691662948578596,0.06815225630998611,73099,4.612325668334961,1.86580491065979
50.0,40,1663,83150,-49.6,0.0,2057,,,,0.000916851,0.0012360363034531474,0.07438993453979492,73149,4.379632949829102,0.7017143964767456
50.0,40,1664,83200,-49.6,0.0,2058,,,,0.000916801,0.0012574733700603247,0.050807565450668335,73199,4.43325662612915,-0.7575137615203857
50.0,40,1665,83250,-49.6,0.0,2059,,,,0.000916751,0.0012509534135460854,0.0730578601360321,73249,4.42313289642334,-3.5207200050354004
50.0,40,1666,83300,-49.6,0.0,2059,,,,0.000916701,0.0012260396033525467,0.12847091257572174,73299,4.612155437469482,0.9367212057113647
50.0,40,1667,83350,-49.6,0.0,2060,,,,0.000916651,0.001241719233803451,0.32388564944267273,73349,4.576554298400879,0.7252190113067627
50.0,40,1668,83400,-49.6,0.0,2061,,,,0.0009166010000000001,0.001277088187634945,0.14447003602981567,73399,4.644589424133301,3.781525135040283
50.0,40,1669,83450,-49.6,0.0,2062,,,,0.000916551,0.0013519305502995849,0.050570204854011536,73449,4.602331638336182,2.5523533821105957
50.0,40,1670,83500,-49.6,0.0,2063,,,,0.000916501,0.0014198849676176906,0.07270275056362152,73499,4.6024932861328125,0.9166605472564697
50.0,40,1671,83550,-49.6,0.0,2063,,,,0.000916451,0.0014616691041737795,0.04769327491521835,73549,4.309220314025879,-0.4413278102874756
50.0,40,1672,83600,-49.6,0.0,2064,,,,0.0009164010000000001,0.0015000050188973546,0.055885132402181625,73599,4.477887153625488,-1.2569541931152344
50.0,40,1673,83650,-49.6,0.0,2065,,,,0.000916351,0.0015522482572123408,0.10798075795173645,73649,4.5547380447387695,-0.1282806396484375
50.0,40,1674,83700,-49.6,0.0,2066,,,,0.000916301,0.001536148483864963,0.077095627784729,73699,4.5822367668151855,-0.9219131469726562
50.0,40,1675,83750,-49.6,0.0,2067,,,,0.0009162510000000001,0.0015211019199341536,0.09647969156503677,73749,4.401607036590576,-4.035704612731934
50.0,40,1676,83800,-49.6,0.0,2068,,,,0.0009162010000000001,0.0014844965189695358,0.182854562997818,73799,4.599253177642822,-1.4766478538513184
50.0,40,1677,83850,-49.6,0.0,2068,,,,0.0009161509999999999,0.0015011790674179792,0.09364542365074158,73849,4.664759159088135,0.13598433136940002
50.0,40,1678,83900,-49.6,0.0,2069,,,,0.0009161010000000001,0.0015263912500813603,0.08583543449640274,73899,4.533761024475098,1.431494116783142
50.0,40,1679,83950,-49.6,0.0,2070,,,,0.000916051,0.0015308879083022475,0.07099112868309021,73949,4.478338718414307,-2.93858003616333
50.0,40,1680,84000,-49.6,0.0,2071,,,,0.000916001,0.0014875427586957812,0.11256492137908936,73999,4.929721355438232,-0.32051801681518555
50.0,40,1681,84050,-49.6,0.0,2072,,,,0.000915951,0.0014407141134142876,0.08898229897022247,74049,4.5060248374938965,-1.0991910696029663
50.0,40,1682,84100,-49.6,0.0,2072,,,,0.000915901,0.0013918536715209484,0.030460435897111893,74099,4.6237473487854,-3.6911368370056152
50.0,40,1683,84150,-49.6,0.0,2073,,,,0.000915851,0.0013542622327804565,0.07693089544773102,74149,4.432656764984131,0.2051677703857422
50.0,40,1684,84200,-49.6,0.0,2074,,,,0.0009158009999999999,0.0013782887253910303,0.10222259908914566,74199,4.503345966339111,2.099346876144409
50.0,40,1685,84250,-49.6,0.0,2075,,,,0.000915751,0.0014006393030285835,0.11616877466440201,74249,4.612506866455078,0.022562503814697266
50.0,40,1686,84300,-49.6,0.0,2076,,,,0.000915701,0.0014329584082588553,0.15972065925598145,74299,4.563385009765625,-0.7879289388656616
50.0,40,1687,84350,-49.59,0.0,2076,,,,0.000915651,0.001437959959730506,0.109418123960495,74349,4.438704967498779,-0.3938453197479248
50.0,40,1688,84400,-49.59,0.0,2077,,,,0.000915601,0.0014447468565776944,0.08060235530138016,74399,4.609936714172363,-1.931485652923584
50.0,40,1689,84450,-49.59,0.0,2078,,,,0.000915551,0.0013941905926913023,0.07675911486148834,74449,4.647848129272461,-0.9826734066009521
50.0,40,1690,84500,-49.59,0.0,2079,,,,0.000915501,0.0014242505421862006,0.13245190680027008,74499,4.48659086227417,6.162208080291748
50.0,40,1691,84550,-49.59,0.0,2080,,,,0.0009154510000000001,0.001496761105954647,0.04803072288632393,74549,4.505734443664551,-1.3850269317626953
50.0,40,1692,84600,-49.59,0.0,2080,,,,0.000915401,0.0015385235892608762,0.2862600088119507,74599,4.557499885559082,4.4531660079956055
50.0,40,1693,84650,-49.59,0.0,2081,,,,0.000915351,0.001626908197067678,0.13716080784797668,74649,4.756852149963379,2.4218156337738037
50.0,40,1694,84700,-49.59,0.0,2082,,,,0.0009153010000000001,0.0017409955617040396,0.07533925771713257,74699,4.576595783233643,1.6986618041992188
50.0,40,1695,84750,-49.59,0.0,2083,,,,0.0009152510000000001,0.0017739390023052692,0.12662193179130554,74749,4.46823263168335,-1.433337688446045
50.0,40,1696,84800,-49.59,0.0,2084,,,,0.000915201,0.0017345530213788152,0.052486710250377655,74799,4.426795482635498,-3.789550542831421
50.0,40,1697,84850,-49.59,0.0,2084,,,,0.0009151510000000001,0.0016591257881373167,0.06542728841304779,74849,4.660206317901611,-1.598768711090088
50.0,40,1698,84900,-49.59,0.0,2085,,,,0.000915101,0.001595427980646491,0.04518948122859001,74899,4.563996315002441,-2.3394784927368164
50.0,40,1699,84950,-49.59,0.0,2086,,,,0.0009150510000000001,0.0015455257380381227,0.059674911201000214,74949,4.614214897155762,-0.31494951248168945
,,,85000,,,,50.0,0.0,-50.0,0.0009150009999999999,0.0015254933387041092,0.1117890328168869,74999,4.4766974449157715,-0.5320011377334595
50.0,39,1700,85000,-49.59,0.0,2136,,,,,,,,,
50.0,39,1701,85050,-49.59,0.0,2137,,,,0.000914951,0.0015348319429904222,0.09038200229406357,75049,4.336643218994141,0.19679605960845947
50.0,39,1702,85100,-49.59,0.0,2138,,,,0.000914901,0.0015633914154022932,0.0510663241147995,75099,4.515606880187988,-0.9840981960296631
50.0,39,1703,85150,-49.59,0.0,2138,,,,0.0009148509999999999,0.0015668070409446955,0.07662054151296616,75149,4.538393974304199,0.7253403663635254
50.0,39,1704,85200,-49.59,0.0,2139,,,,0.000914801,0.001594152650795877,0.12240380793809891,75199,4.48529577255249,0.144484281539917
50.0,39,1705,85250,-49.59,0.0,2140,,,,0.000914751,0.0016108964337036014,0.18158261477947235,75249,4.499294281005859,1.5367212295532227
50.0,39,1706,85300,-49.59,0.0,2141,,,,0.000914701,0.0016191480681300163,0.05655217915773392,75299,4.3800177574157715,1.0246180295944214
50.0,39,1707,85350,-49.59,0.0,2142,,,,0.000914651,0.0016384301707148552,0.06358559429645538,75349,4.511781692504883,1.8010064363479614
50.0,39,1708,85400,-49.59,0.0,2142,,,,0.000914601,0.0016738559352234006,0.09203270077705383,75399,4.4896016120910645,4.084901332855225
50.0,39,1709,85450,-49.59,0.0,2143,,,,0.000914551,0.0017522908747196198,0.13389426469802856,75449,4.4793500900268555,-1.4837844371795654
50.0,39,1710,85500,-49.59,0.0,2144,,,,0.0009145010000000001,0.001728396164253354,0.07379014045000076,75499,4.339872360229492,-1.0635418891906738
50.0,39,1711,85550,-49.59,0.0,2145,,,,0.000914451,0.0017313228454440832,0.06642889231443405,75549,4.605035781860352,2.1648147106170654
50.0,39,1712,85600,-49.59,0.0,2146,,,,0.000914401,0.001759910024702549,0.08669974654912949,75599,4.337931156158447,-0.5373210906982422
50.0,39,1713,85650,-49.59,0.0,2146,,,,0.0009143510000000001,0.0017256588907912374,0.08138510584831238,75649,4.31518030166626,-1.3993830680847168
50.0,39,1714,85700,-49.59,0.0,2147,,,,0.0009143010000000001,0.0016863907221704721,0.12684103846549988,75699,4.727136611938477,0.9076217412948608
50.0,39,1715,85750,-49.59,0.0,2148,,,,0.000914251,0.0016281218267977238,0.06802445650100708,75749,4.585724830627441,-2.5042645931243896
50.0,39,1716,85800,-49.59,0.0,2149,,,,0.000914201,0.001545230275951326,0.06990644335746765,75799,4.361098289489746,-2.7424559593200684
50.0,39,1717,85850,-49.59,0.0,2150,,,,0.0009141510000000001,0.0014290035469457507,0.12566319108009338,75849,4.521049976348877,-1.832835078239441
50.0,39,1718,85900,-49.59,0.0,2150,,,,0.0009141010000000001,0.001341497409157455,0.1012541875243187,75899,4.329412460327148,1.7414432764053345
50.0,39,1719,85950,-49.59,0.0,2151,,,,0.0009140509999999999,0.0013387597864493728,0.0583111010491848,75949,4.573085784912109,-0.5488779544830322
50.0,39,1720,86000,-49.59,0.0,2152,,,,0.000914001,0.001353375962935388,0.04597408324480057,75999,4.454104900360107,1.4182841777801514
50.0,39,1721,86050,-49.59,0.0,2153,,,,0.000913951,0.0013766085030511022,0.07283969223499298,76049,4.629047393798828,-1.7310700416564941
50.0,39,1722,86100,-49.59,0.0,2154,,,,0.000913901,0.0013734311796724796,0.07218553125858307,76099,4.546675682067871,1.6904652118682861
50.0,39,1723,86150,-49.59,0.0,2155,,,,0.000913851,0.00142866896931082,0.11879343539476395,76149,4.645543575286865,0.022477328777313232
50.0,39,1724,86200,-49.99,0.0,2155,,,,0.000913801,0.0014420811785385013,0.09475784748792648,76199,4.701327800750732,0.525678277015686
50.0,39,1725,86250,-49.99,0.0,2156,,,,0.000913751,0.0014301227638497949,0.08213603496551514,76249,4.581457138061523,1.4681649208068848
50.0,40,1726,86300,-49.99,0.0,2157,,,,0.000913701,0.001387434545904398,0.13894936442375183,76299,4.7242817878723145,-1.8910720348358154
50.0,40,1727,86350,-49.99,0.0,2158,,,,0.000913651,0.0013379874872043729,0.1325547695159912,76349,4.429530143737793,0.20093250274658203
50.0,40,1728,86400,-49.99,0.0,2158,,,,0.000913601,0.0013007998932152987,0.11254385113716125,76399,4.38906717300415,-0.7354543209075928
50.0,40,1729,86450,-49.99,0.0,2159,,,,0.000913551,0.0012581823393702507,0.11241629719734192,76449,4.574627876281738,-0.42469096183776855
50.0,40,1730,86500,-49.99,0.0,2160,,,,0.000913501,0.0012386305024847388,0.06651699542999268,76499,4.465892791748047,1.1102349758148193
50.0,40,1731,86550,-49.99,0.0,2161,,,,0.000913451,0.0012760228710249066,0.08089748024940491,76549,4.4397735595703125,0.1823793649673462
50.0,40,1732,86600,-49.99,0.0,2162,,,,0.000913401,0.0013052747817710042,0.11486534029245377,76599,4.396170616149902,-0.21962130069732666
50.0,40,1733,86650,-49.99,0.0,2163,,,,0.0009133510000000001,0.0013368058716878295,0.0923493504524231,76649,4.373849868774414,3.1173038482666016
50.0,40,1734,86700,-49.99,0.0,2163,,,,0.000913301,0.001401991001330316,0.058553390204906464,76699,4.399964809417725,3.742109537124634
50.0,40,1735,86750,-49.99,0.0,2164,,,,0.000913251,0.0014819941716268659,0.13440033793449402,76749,4.4295525550842285,1.9327887296676636
50.0,40,1736,86800,-49.99,0.0,2165,,,,0.0009132010000000001,0.0015253274468705058,0.06849665939807892,76799,4.225940227508545,0.28977400064468384
50.0,40,1737,86850,-49.99,0.0,2166,,,,0.0009131510000000001,0.001515470794402063,0.12225310504436493,76849,4.651056289672852,0.9174336194992065
50.0,40,1738,86900,-49.99,0.0,2167,,,,0.0009131009999999999,0.0014895509229972959,0.08388971537351608,76899,4.5497260093688965,-1.739479899406433
50.0,40,1739,86950,-49.99,0.0,2167,,,,0.0009130510000000001,0.001410975237376988,0.07540718466043472,76949,4.326265335083008,-1.3210725784301758
50.0,40,1740,87000,-49.99,0.0,2168,,,,0.000913001,0.0013730769278481603,0.06646981835365295,76999,4.327873706817627,-1.342067003250122
50.0,40,1741,87050,-49.99,0.0,2169,,,,0.000912951,0.0013733592350035906,0.0846925899386406,77049,4.459849834442139,-0.8977041840553284
50.0,40,1742,87100,-49.99,0.0,2170,,,,0.000912901,0.0013706310419365764,0.050825804471969604,77099,4.430703163146973,0.6276441812515259
50.0,40,1743,87150,-49.99,0.0,2171,,,,0.000912851,0.0013816215796396136,0.07657165825366974,77149,4.470556259155273,-0.5613232851028442
50.0,40,1744,87200,-49.99,0.0,2171,,,,0.000912801,0.0014123673317953944,0.23746201395988464,77199,4.551271438598633,0.7397938966751099
50.0,40,1745,87250,-49.99,0.0,2172,,,,0.000912751,0.0013967356644570827,0.08408308774232864,77249,4.706130027770996,-2.2486159801483154
50.0,40,1746,87300,-49.99,0.0,2173,,,,0.000912701,0.001376717584207654,0.14929307997226715,77299,4.671573162078857,0.3451724052429199
50.0,40,1747,87350,-49.99,0.0,2174,,,,0.000912651,0.001394737046211958,0.08819565922021866,77349,4.4013848304748535,-0.12156575918197632
50.0,40,1748,87400,-49.99,0.0,2174,,,,0.000912601,0.0013766479678452015,0.07051289081573486,77399,4.553021430969238,-0.7337487936019897
50.0,40,1749,87450,-49.99,0.0,2175,,,,0.000912551,0.0013817026047036052,0.05098041892051697,77449,4.474577903747559,-1.4459805488586426
50.0,40,1750,87500,-49.99,0.0,2176,,,,0.000912501,0.0013767057098448277,0.09219012409448624,77499,4.404836177825928,0.4715474843978882
50.0,40,1751,87550,-49.99,0.0,2177,,,,0.000912451,0.001368082594126463,0.10317426919937134,77549,4.5875749588012695,0.4499567747116089
50.0,40,1752,87600,-49.99,0.0,2178,,,,0.0009124010000000001,0.001389192882925272,0.08121895790100098,77599,4.51369571685791,-0.4969221353530884
50.0,40,1753,87650,-49.99,0.0,2178,,,,0.000912351,0.0014419843209907413,0.08336871862411499,77649,4.5735063552856445,1.7594469785690308
50.0,40,1754,87700,-49.99,0.0,2179,,,,0.000912301,0.0014976956881582737,0.11785861104726791,77699,4.485160827636719,1.9243968725204468
50.0,40,1755,87750,-49.99,0.0,2180,,,,0.0009122510000000001,0.0015612986171618104,0.043132439255714417,77749,4.474771976470947,0.10352849960327148
50.0,40,1756,87800,-49.99,0.0,2181,,,,0.0009122010000000001,0.0016264535952359438,0.07505176961421967,77799,4.497989654541016,0.3756784200668335
50.0,40,1757,87850,-49.99,0.0,2182,,,,0.000912151,0.0016734394012019038,0.06735755503177643,77849,4.4297308921813965,-0.26804476976394653
50.0,40,1758,87900,-49.99,0.0,2182,,,,0.0009121010000000001,0.0016450820257887244,0.06879477202892303,77899,4.479132175445557,-0.5779212713241577
50.0,40,1759,87950,-49.99,0.0,2183,,,,0.000912051,0.001563566504046321,0.12345875799655914,77949,4.586803436279297,-1.895575761795044
50.0,40,1760,88000,-49.99,0.0,2184,,,,0.0009120010000000001,0.0014727559173479676,0.047824032604694366,77999,4.401228427886963,0.6618019938468933
50.0,40,1761,88050,-49.99,0.0,2185,,,,0.0009119509999999999,0.0014417944476008415,0.2857608199119568,78049,4.476156234741211,-2.3694944381713867
50.0,40,1762,88100,-49.99,0.0,2186,,,,0.000911901,0.0014026430435478687,0.07036411762237549,78099,4.794381618499756,0.749231219291687
50.0,40,1763,88150,-49.99,0.0,2187,,,,0.000911851,0.0014059966197237372,0.15988552570343018,78149,4.373353004455566,1.254685401916504
50.0,40,1764,88200,-49.99,0.0,2187,,,,0.000911801,0.0014108676696196198,0.12336128205060959,78199,4.577183723449707,-0.03506779670715332
50.0,40,1765,88250,-49.99,0.0,2188,,,,0.000911751,0.001380783156491816,0.26058387756347656,78249,4.515688419342041,-0.23956656455993652
50.0,40,1766,88300,-49.99,0.0,2189,,,,0.000911701,0.0013985357945784926,0.22441226243972778,78299,4.5415143966674805,-0.22082814574241638
50.0,40,1767,88350,-49.99,0.0,2190,,,,0.000911651,0.0013958275085315108,0.17159771919250488,78349,4.503636360168457,-0.24842941761016846
50.0,40,1768,88400,-49.99,0.0,2191,,,,0.0009116010000000001,0.0014028738951310515,0.13485556840896606,78399,4.6448493003845215,-0.08206796646118164
50.0,40,1769,88450,-49.99,0.0,2191,,,,0.000911551,0.0014093432109802961,0.10334403067827225,78449,4.698068141937256,0.31681951880455017
50.0,40,1770,88500,-49.99,0.0,2192,,,,0.000911501,0.0014106940943747759,0.18002930283546448,78499,4.480520248413086,0.17490577697753906
50.0,40,1771,88550,-49.99,0.0,2193,,,,0.0009114510000000001,0.0013693899381905794,0.12380129098892212,78549,4.691373348236084,-0.012742102146148682
50.0,40,1772,88600,-49.99,0.0,2194,,,,0.000911401,0.0013093516463413835,0.051499418914318085,78599,4.384559631347656,-0.6760225892066956
50.0,40,1773,88650,-49.99,0.0,2195,,,,0.000911351,0.001259147422388196,0.06476564705371857,78649,4.572026252746582,0.4898179769515991
50.0,40,1774,88700,-49.99,0.0,2195,,,,0.000911301,0.001237488817423582,0.05644066259264946,78699,4.5220770835876465,-0.7604038715362549
50.0,40,1775,88750,-49.99,0.0,2196,,,,0.0009112510000000001,0.0012189500266686082,0.1091693639755249,78749,4.4511399269104,-2.8402912616729736
50.0,40,1776,88800,-49.99,0.0,2197,,,,0.000911201,0.0011604378232732415,0.09269852936267853,78799,4.689936637878418,-1.951390266418457
50.0,40,1777,88850,-49.99,0.0,2198,,,,0.000911151,0.001090280245989561,0.10421618819236755,78849,4.568753719329834,0.3524428606033325
50.0,40,1778,88900,-49.99,0.0,2199,,,,0.000911101,0.0010703869629651308,0.042536504566669464,78899,4.474211692810059,-2.1262223720550537
50.0,40,1779,88950,-49.99,0.0,2200,,,,0.0009110510000000001,0.0010143386898562312,0.06443573534488678,78949,4.5360541343688965,-2.680509328842163
50.0,40,1780,89000,-49.99,0.0,2200,,,,0.0009110009999999999,0.0009652284206822515,0.07798716425895691,78999,4.727564811706543,-1.0892637968063354
50.0,40,1781,89050,-49.99,0.0,2201,,,,0.000910951,0.0009527381043881178,0.05565132945775986,79049,4.187997817993164,-0.3486167788505554
50.0,40,1782,89100,-49.99,0.0,2202,,,,0.000910901,0.0009290521265938878,0.04891844838857651,79099,4.430601596832275,-0.05498075485229492
