time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,eval/mean_reward,eval/success_rate,eval/mean_ep_length,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
6415,8410,320750,50.0,38,-41.78,0.33,,,,5.4495415687561035,0.0008930836666666667,310749,0.2601367235183716,0.0068376739509403706,0.31496018171310425
6416,8411,320800,50.0,38,-41.82,0.32,,,,5.887012481689453,0.0008930670000000001,310799,-0.8839341402053833,0.0068518975749611855,0.5189326405525208
6417,8412,320850,50.0,38,-41.82,0.32,,,,5.756021499633789,0.0008930503333333333,310849,-0.9405064582824707,0.006827306933701038,0.8972293734550476
6418,8413,320900,50.0,38,-41.49,0.33,,,,5.89321231842041,0.0008930336666666667,310899,1.9834364652633667,0.006788867060095072,0.833296537399292
6419,8413,320950,50.0,38,-41.15,0.34,,,,5.912053108215332,0.000893017,310949,0.7778008580207825,0.006945944391191006,0.6679502725601196
6420,8414,321000,50.0,38,-41.15,0.34,,,,5.577019691467285,0.0008930003333333333,310999,-1.2384941577911377,0.007076954934746027,1.578078031539917
6421,8415,321050,50.0,38,-41.15,0.34,,,,5.772915363311768,0.0008929836666666666,311049,-0.5516725778579712,0.007039261050522327,0.618330180644989
6422,8416,321100,50.0,38,-41.15,0.34,,,,6.046158790588379,0.0008929669999999999,311099,-0.28996288776397705,0.007090253289788961,0.6196087002754211
6423,8417,321150,50.0,38,-41.16,0.34,,,,6.0839128494262695,0.0008929503333333333,311149,0.22095096111297607,0.007006139028817415,0.900031566619873
6424,8418,321200,50.0,38,-41.16,0.34,,,,5.743417739868164,0.0008929336666666667,311199,-0.9881582260131836,0.006904040928930044,0.4391862750053406
6425,8418,321250,50.0,38,-40.99,0.35,,,,6.0033063888549805,0.000892917,311249,1.426568627357483,0.006682910956442356,0.6267238259315491
6426,8419,321300,50.0,38,-40.87,0.36,,,,5.897429466247559,0.0008929003333333333,311299,-0.04117858409881592,0.0065412637777626514,0.5331391096115112
6427,8420,321350,50.0,38,-41.17,0.35,,,,6.257678031921387,0.0008928836666666667,311349,-0.2576100826263428,0.0064310370944440365,0.7693387269973755
6428,8421,321400,50.0,38,-41.47,0.34,,,,5.335083484649658,0.000892867,311399,-0.3859645128250122,0.006448983680456877,0.48473048210144043
6429,8422,321450,50.0,38,-41.2,0.35,,,,5.985151290893555,0.0008928503333333333,311449,0.01419520378112793,0.00654819468036294,0.38702648878097534
6430,8422,321500,50.0,38,-41.23,0.36,,,,6.253423690795898,0.0008928336666666666,311499,0.5711575746536255,0.006668509915471077,0.7060654163360596
6431,8423,321550,50.0,38,-41.23,0.36,,,,5.961617946624756,0.000892817,311549,1.9466102123260498,0.0068919463083148,0.665570080280304
6432,8424,321600,50.0,38,-41.24,0.36,,,,5.152388095855713,0.0008928003333333333,311599,1.1275990009307861,0.007210894487798214,0.32589995861053467
6433,8425,321650,50.0,38,-41.24,0.36,,,,6.0674238204956055,0.0008927836666666666,311649,1.232412576675415,0.007431049831211567,0.8056701421737671
6434,8426,321700,50.0,38,-41.24,0.36,,,,5.685439109802246,0.000892767,311699,0.5299825072288513,0.007569499313831329,0.7406853437423706
6435,8427,321750,50.0,38,-41.24,0.36,,,,6.183981418609619,0.0008927503333333334,311749,-0.27014851570129395,0.00758862029761076,0.38133326172828674
6436,8427,321800,50.0,38,-41.41,0.35,,,,5.213202476501465,0.0008927336666666667,311799,-0.9456840753555298,0.0075060282833874226,0.5174970030784607
6437,8428,321850,50.0,38,-41.47,0.34,,,,6.2064528465271,0.000892717,311849,-0.2582883834838867,0.007370731793344021,0.45873746275901794
6438,8429,321900,50.0,38,-41.43,0.34,,,,5.520381927490234,0.0008927003333333333,311899,-0.06961536407470703,0.007340904325246811,0.7228225469589233
6439,8430,321950,50.0,38,-41.4,0.34,,,,6.375821113586426,0.0008926836666666667,311949,1.0161256790161133,0.007284752558916807,0.8437217473983765
6440,8431,322000,50.0,38,-41.24,0.34,,,,6.216477870941162,0.000892667,311999,0.8614153861999512,0.007348843850195408,1.0047869682312012
6441,8432,322050,50.0,38,-41.25,0.34,,,,5.440153121948242,0.0008926503333333333,312049,0.7832449674606323,0.007334945257753134,1.3604415655136108
6442,8432,322100,50.0,38,-41.57,0.33,,,,5.759067535400391,0.0008926336666666666,312099,0.6104576587677002,0.00744164502248168,0.5742779970169067
6443,8433,322150,50.0,38,-41.46,0.34,,,,6.138927936553955,0.0008926170000000001,312149,-0.6543000340461731,0.007529149297624826,0.3045675754547119
6444,8434,322200,50.0,38,-41.46,0.34,,,,6.099041938781738,0.0008926003333333334,312199,2.53728985786438,0.0077079106122255325,0.5312563180923462
6445,8435,322250,50.0,38,-41.24,0.35,,,,5.967415809631348,0.0008925836666666667,312249,0.3068743944168091,0.008076958358287811,0.6386126279830933
6446,8436,322300,50.0,38,-41.57,0.35,,,,5.603640556335449,0.000892567,312299,1.0115922689437866,0.008083697408437729,1.147279977798462
6447,8437,322350,50.0,38,-41.19,0.36,,,,5.763262748718262,0.0008925503333333334,312349,0.23710036277770996,0.0080767422914505,0.4414122700691223
6448,8437,322400,50.0,38,-41.19,0.36,,,,5.160982608795166,0.0008925336666666667,312399,-2.28847074508667,0.008012582547962666,0.2954140305519104
6449,8438,322450,50.0,38,-41.24,0.36,,,,5.576394081115723,0.000892517,312449,-0.09906458854675293,0.007899726741015911,1.1464323997497559
6450,8439,322500,50.0,38,-41.25,0.35,,,,6.262477874755859,0.0008925003333333333,312499,1.1672229766845703,0.007658364251255989,1.0357747077941895
6451,8440,322550,50.0,38,-41.25,0.35,,,,5.4030914306640625,0.0008924836666666667,312549,-0.020771384239196777,0.007490832358598709,0.5751104354858398
6452,8441,322600,50.0,38,-41.0,0.36,,,,6.0009379386901855,0.000892467,312599,-0.38701677322387695,0.007486293558031321,1.4036834239959717
6453,8442,322650,50.0,38,-41.0,0.36,,,,5.728815078735352,0.0008924503333333334,312649,-2.559634208679199,0.0073431129567325115,0.7282696962356567
6454,8442,322700,50.0,38,-40.93,0.37,,,,5.343955993652344,0.0008924336666666667,312699,-0.6718684434890747,0.007102092728018761,0.8899827599525452
6455,8443,322750,50.0,38,-41.0,0.37,,,,5.809410095214844,0.0008924170000000001,312749,1.6695497035980225,0.0070694368332624435,1.0376698970794678
6456,8444,322800,50.0,38,-41.39,0.36,,,,5.966479301452637,0.0008924003333333334,312799,1.1579809188842773,0.007013462949544191,0.605383038520813
6457,8445,322850,50.0,38,-41.16,0.36,,,,5.7267022132873535,0.0008923836666666667,312849,-1.7666125297546387,0.006870621349662542,0.586966335773468
6458,8446,322900,50.0,38,-41.65,0.35,,,,5.893115043640137,0.000892367,312899,-1.2609564065933228,0.006784928496927023,0.8835241794586182
6459,8447,322950,50.0,38,-41.63,0.35,,,,5.576440334320068,0.0008923503333333334,312949,-0.6751368045806885,0.006618748418986797,0.913183867931366
6460,8447,323000,50.0,38,-41.63,0.35,,,,6.068937301635742,0.0008923336666666667,312999,0.185791015625,0.006688763853162527,0.5539599657058716
6461,8448,323050,50.0,38,-41.78,0.34,,,,5.6240363121032715,0.000892317,313049,1.7012715339660645,0.006888148374855518,0.5084953308105469
6462,8449,323100,50.0,38,-41.67,0.34,,,,5.551265716552734,0.0008923003333333334,313099,-0.4872342348098755,0.0072199879214167595,1.5428929328918457
6463,8450,323150,50.0,38,-41.66,0.34,,,,5.75860071182251,0.0008922836666666668,313149,-1.0689440965652466,0.007420663721859455,0.6034715175628662
6464,8451,323200,50.0,38,-41.67,0.34,,,,6.039693832397461,0.0008922670000000001,313199,-0.13751012086868286,0.007494165562093258,0.32140251994132996
6465,8452,323250,50.0,38,-41.99,0.33,,,,5.6033501625061035,0.0008922503333333334,313249,1.0343379974365234,0.007398884743452072,0.7657637596130371
6466,8453,323300,50.0,38,-42.09,0.33,,,,6.179225921630859,0.0008922336666666667,313299,-0.48500287532806396,0.0071883839555084705,0.4362642168998718
6467,8453,323350,50.0,38,-42.09,0.33,,,,5.753418922424316,0.000892217,313349,-0.1650604009628296,0.007179922424256802,0.6336604356765747
6468,8454,323400,50.0,38,-42.09,0.33,,,,6.123780727386475,0.0008922003333333334,313399,0.0035448074340820312,0.007268413435667753,0.6915973424911499
6469,8455,323450,50.0,38,-42.38,0.32,,,,6.009924411773682,0.0008921836666666667,313449,1.2715914249420166,0.0073038022965192795,0.6889208555221558
6470,8456,323500,50.0,38,-42.38,0.32,,,,6.0046892166137695,0.000892167,313499,-1.099168300628662,0.0071080452762544155,0.5871155261993408
6471,8457,323550,50.0,38,-42.34,0.32,,,,5.681954383850098,0.0008921503333333333,313549,0.31808650493621826,0.006945791654288769,0.688838541507721
6472,8457,323600,50.0,38,-42.72,0.31,,,,5.724887847900391,0.0008921336666666668,313599,-0.7469931840896606,0.007022223435342312,0.5462115406990051
6473,8458,323650,50.0,38,-42.29,0.32,,,,5.7177324295043945,0.0008921170000000001,313649,-1.1598892211914062,0.007141226436942816,0.514104425907135
6474,8459,323700,50.0,38,-42.29,0.32,,,,5.69368314743042,0.0008921003333333333,313699,1.3205046653747559,0.007420819718390703,0.4167538285255432
6475,8460,323750,50.0,38,-42.29,0.32,,,,5.332061767578125,0.0008920836666666668,313749,2.0963900089263916,0.007736492436379194,0.6352584958076477
6476,8461,323800,50.0,38,-42.34,0.32,,,,5.743993759155273,0.000892067,313799,-0.5821080207824707,0.00783846341073513,0.7571716904640198
6477,8462,323850,50.0,38,-42.35,0.31,,,,5.786487579345703,0.0008920503333333334,313849,-1.8756287097930908,0.007822239771485329,0.574383556842804
6478,8462,323900,50.0,38,-42.5,0.3,,,,5.952523231506348,0.0008920336666666666,313899,0.6855591535568237,0.007798174396157265,0.7981349229812622
6479,8463,323950,50.0,38,-42.5,0.3,,,,5.616055488586426,0.000892017,313949,-0.82288658618927,0.007664227392524481,0.45823413133621216
6480,8464,324000,50.0,38,-42.31,0.3,,,,5.567304611206055,0.0008920003333333333,313999,-1.730350375175476,0.0073228394612669945,0.5408589839935303
6481,8465,324050,50.0,38,-42.55,0.29,,,,5.838372230529785,0.0008919836666666666,314049,-0.8295825719833374,0.007091994863003492,0.925249457359314
6482,8466,324100,50.0,38,-42.54,0.29,,,,6.092592239379883,0.000891967,314099,1.5458402633666992,0.006995690055191517,2.755061388015747
6483,8467,324150,50.0,38,-42.54,0.29,,,,5.644473075866699,0.0008919503333333333,314149,-1.1219087839126587,0.006968519650399685,0.551013171672821
6484,8467,324200,50.0,38,-42.55,0.29,,,,5.740086555480957,0.0008919336666666667,314199,-1.4387192726135254,0.006933888886123896,0.5960793495178223
6485,8468,324250,50.0,38,-42.67,0.29,,,,5.97111701965332,0.000891917,314249,-1.4773662090301514,0.006926298141479492,0.5824304819107056
6486,8469,324300,50.0,38,-42.92,0.28,,,,5.546833038330078,0.0008919003333333333,314299,0.12828683853149414,0.006964460480958223,0.8874160647392273
6487,8470,324350,50.0,38,-42.93,0.28,,,,5.178154468536377,0.0008918836666666666,314349,1.471860408782959,0.0069517227821052074,0.42908501625061035
6488,8471,324400,50.0,38,-42.93,0.28,,,,5.682892799377441,0.000891867,314399,-0.25676095485687256,0.007022896781563759,0.32847392559051514
6489,8472,324450,50.0,38,-42.93,0.28,,,,6.065891265869141,0.0008918503333333333,314449,1.5409690141677856,0.007228720933198929,1.272721767425537
6490,8472,324500,50.0,38,-43.12,0.27,,,,6.002492904663086,0.0008918336666666666,314499,1.3573880195617676,0.007567351683974266,0.7081161737442017
6491,8473,324550,50.0,38,-43.29,0.27,,,,6.099848747253418,0.0008918169999999999,314549,0.7931663990020752,0.00767029682174325,0.4232058823108673
6492,8474,324600,50.0,38,-43.33,0.27,,,,6.0919084548950195,0.0008918003333333334,314599,0.6047797203063965,0.007610232103615999,0.5010824799537659
6493,8475,324650,50.0,38,-43.16,0.28,,,,5.801216125488281,0.0008917836666666667,314649,-0.36005887389183044,0.00754307396709919,1.087392807006836
6494,8476,324700,50.0,38,-42.76,0.29,,,,5.613253116607666,0.000891767,314699,-0.796879768371582,0.007447707932442427,0.9472855925559998
6495,8477,324750,50.0,38,-42.75,0.3,,,,6.023458957672119,0.0008917503333333333,314749,0.6013636589050293,0.007186234928667545,1.3811116218566895
6496,8477,324800,50.0,38,-42.75,0.3,,,,6.151064872741699,0.0008917336666666667,314799,-1.3549845218658447,0.007207191549241543,0.5476305484771729
6497,8478,324850,50.0,38,-42.74,0.3,,,,5.45836067199707,0.000891717,314849,-1.057352066040039,0.007197380065917969,0.7793823480606079
6498,8479,324900,50.0,38,-42.75,0.3,,,,5.798767566680908,0.0008917003333333333,314899,-1.0880523920059204,0.007067718077450991,0.6392592191696167
6499,8480,324950,50.0,38,-42.75,0.3,,,,6.031798362731934,0.0008916836666666666,314949,-0.5351197719573975,0.0070680114440619946,0.5017324686050415
,,325000,,,,,-39.14,0.46,50.0,5.779941558837891,0.000891667,314999,-1.0070273876190186,0.006996343843638897,1.2187302112579346
6500,8531,325000,50.0,38,-42.51,0.31,,,,,,,,,
6501,8532,325050,50.0,38,-42.5,0.31,,,,5.554877281188965,0.0008916503333333334,315049,-2.210045099258423,0.0068898629397153854,0.29099446535110474
6502,8533,325100,50.0,38,-42.2,0.32,,,,5.951070785522461,0.0008916336666666667,315099,-1.6714694499969482,0.006845108699053526,0.3976416289806366
6503,8533,325150,50.0,38,-42.07,0.32,,,,6.110396862030029,0.000891617,315149,2.1230454444885254,0.006853884551674128,1.5479316711425781
6504,8534,325200,50.0,38,-41.78,0.32,,,,4.689049243927002,0.0008916003333333334,315199,-0.6436622142791748,0.006829810794442892,0.8779703378677368
6505,8535,325250,50.0,38,-41.79,0.32,,,,5.81622314453125,0.0008915836666666667,315249,1.791062593460083,0.00681994017213583,0.8071884512901306
6506,8536,325300,50.0,38,-41.91,0.32,,,,6.3697309494018555,0.000891567,315299,0.6591047048568726,0.006943798158317804,0.6005299687385559
6507,8537,325350,50.0,38,-41.91,0.32,,,,6.533717155456543,0.0008915503333333333,315349,0.7964884042739868,0.006992792245000601,0.9220255613327026
6508,8538,325400,50.0,38,-41.91,0.32,,,,5.666214466094971,0.0008915336666666667,315399,1.4051287174224854,0.0070068505592644215,1.0924863815307617
6509,8538,325450,50.0,38,-42.26,0.31,,,,5.454190254211426,0.000891517,315449,-0.5784108638763428,0.007010370027273893,1.0171784162521362
6510,8539,325500,50.0,38,-42.43,0.3,,,,5.505369186401367,0.0008915003333333333,315499,-0.5496011972427368,0.0069767190143466,0.4315160810947418
6511,8540,325550,50.0,38,-42.34,0.3,,,,6.1417999267578125,0.0008914836666666667,315549,0.37057894468307495,0.006829185411334038,0.6701124310493469
6512,8541,325600,50.0,38,-42.34,0.3,,,,5.390653610229492,0.0008914670000000001,315599,0.6732131242752075,0.006994299590587616,0.8254290819168091
6513,8542,325650,50.0,38,-42.36,0.3,,,,6.119227409362793,0.0008914503333333334,315649,-0.042684316635131836,0.0072991857305169106,0.6542223691940308
6514,8543,325700,50.0,38,-42.4,0.3,,,,5.661504745483398,0.0008914336666666667,315699,0.6897900104522705,0.00755499629303813,0.813326358795166
6515,8543,325750,50.0,38,-42.2,0.31,,,,5.926529884338379,0.000891417,315749,0.8822388648986816,0.007533171214163303,1.291027307510376
6516,8544,325800,50.0,38,-41.96,0.32,,,,6.083596229553223,0.0008914003333333334,315799,-0.24155545234680176,0.007338968571275473,0.5960507392883301
6517,8545,325850,50.0,38,-41.93,0.33,,,,6.5267744064331055,0.0008913836666666667,315849,-0.6812834739685059,0.00713504571467638,1.2743289470672607
6518,8546,325900,50.0,38,-42.19,0.32,,,,5.5323591232299805,0.000891367,315899,0.23927545547485352,0.007071932312101126,0.37437260150909424
6519,8547,325950,50.0,38,-42.52,0.31,,,,5.628107070922852,0.0008913503333333333,315949,0.723069429397583,0.007009824737906456,0.38810890913009644
6520,8548,326000,50.0,38,-42.44,0.32,,,,5.019915580749512,0.0008913336666666668,315999,-1.520099401473999,0.007010951638221741,1.0500962734222412
6521,8548,326050,50.0,38,-42.44,0.32,,,,6.320746898651123,0.0008913170000000001,316049,1.0541129112243652,0.006866213399916887,0.9417081475257874
6522,8549,326100,50.0,38,-42.09,0.33,,,,6.026589393615723,0.0008913003333333334,316099,0.49137723445892334,0.006893957499414682,0.5498875975608826
6523,8550,326150,50.0,38,-42.09,0.33,,,,6.44514799118042,0.0008912836666666667,316149,1.901123046875,0.006869877688586712,0.5062082409858704
6524,8551,326200,50.0,38,-42.09,0.33,,,,5.480658531188965,0.0008912670000000001,316199,-1.2287933826446533,0.006897311192005873,0.3246473968029022
6525,8552,326250,50.0,38,-42.26,0.32,,,,5.523404598236084,0.0008912503333333334,316249,-1.077215552330017,0.006879564840346575,0.5180561542510986
6526,8553,326300,50.0,38,-42.05,0.32,,,,6.047693729400635,0.0008912336666666667,316299,-0.9877129793167114,0.006953241303563118,0.35001683235168457
6527,8553,326350,50.0,38,-41.97,0.33,,,,5.4149909019470215,0.000891217,316349,-1.5673012733459473,0.00699957087635994,0.5277382135391235
6528,8554,326400,50.0,38,-41.78,0.33,,,,5.720432281494141,0.0008912003333333334,316399,-0.1930983066558838,0.0069196498952806,0.49285888671875
6529,8555,326450,50.0,38,-42.05,0.32,,,,5.150384902954102,0.0008911836666666667,316449,-1.5685955286026,0.006882478017359972,0.7586265802383423
6530,8556,326500,50.0,38,-42.11,0.31,,,,6.049136638641357,0.0008911670000000001,316499,1.775193452835083,0.006878403481096029,0.45025017857551575
6531,8557,326550,50.0,38,-42.11,0.31,,,,5.753296375274658,0.0008911503333333334,316549,1.9265270233154297,0.006859691347926855,0.754432201385498
6532,8558,326600,50.0,38,-42.02,0.32,,,,5.826126575469971,0.0008911336666666668,316599,0.6414947509765625,0.006982739549130201,1.294363260269165
6533,8558,326650,50.0,38,-42.02,0.32,,,,5.620167255401611,0.0008911170000000001,316649,1.3544178009033203,0.007242404390126467,0.39577242732048035
6534,8559,326700,50.0,38,-42.0,0.32,,,,5.609012126922607,0.0008911003333333334,316699,1.2336260080337524,0.007331598550081253,1.0010392665863037
6535,8560,326750,50.0,38,-41.85,0.32,,,,5.735738754272461,0.0008910836666666666,316749,0.872337818145752,0.007215059362351894,0.9140010476112366
6536,8561,326800,50.0,38,-41.82,0.33,,,,6.023469924926758,0.000891067,316799,-0.5980536937713623,0.007151630707085133,0.4737975597381592
6537,8562,326850,50.0,38,-41.82,0.33,,,,5.589729309082031,0.0008910503333333333,316849,-0.7474480867385864,0.007016092073172331,1.337274432182312
6538,8563,326900,50.0,38,-41.85,0.33,,,,5.757467269897461,0.0008910336666666667,316899,-0.40351736545562744,0.007183562498539686,0.7130202054977417
6539,8563,326950,50.0,38,-41.56,0.34,,,,5.468074798583984,0.0008910169999999999,316949,-0.5817039012908936,0.007360030896961689,0.4083564579486847
6540,8564,327000,50.0,38,-41.83,0.33,,,,6.035445213317871,0.0008910003333333335,316999,0.9450893402099609,0.007472979836165905,0.6998922824859619
6541,8565,327050,50.0,38,-41.78,0.34,,,,5.459973335266113,0.0008909836666666667,317049,0.7398653626441956,0.007522054482251406,0.8283963203430176
