#{"t_start": 1751584258.553012, "env_id": "MujocoPandaPushEnv"}
r,l,t,is_success
-50.0,50,911.350579,False
-50.0,50,912.124341,False
-50.0,50,912.936508,False
-50.0,50,913.725533,False
-50.0,50,914.505703,False
-50.0,50,915.332017,False
-50.0,50,916.13859,False
-50.0,50,916.941266,False
-50.0,50,917.744347,False
-50.0,50,918.56253,False
-50.0,50,919.37835,False
-50.0,50,920.171758,False
-50.0,50,921.0367,False
-50.0,50,921.833867,False
-50.0,50,922.631541,False
-50.0,50,923.421611,False
-50.0,50,924.24138,False
-50.0,50,925.05851,False
-50.0,50,925.858153,False
-50.0,50,926.66727,False
-50.0,50,927.476451,False
-50.0,50,977.841563,False
-50.0,50,978.634187,False
-50.0,50,979.417068,False
-50.0,50,980.246546,False
-50.0,50,981.048665,False
-50.0,50,981.867483,False
-50.0,50,982.690504,False
-50.0,50,983.51947,False
-50.0,50,984.338311,False
-50.0,50,985.156119,False
-50.0,50,985.941966,False
-50.0,50,986.752651,False
-50.0,50,987.572575,False
-50.0,50,988.348265,False
-50.0,50,989.146288,False
-50.0,50,989.926722,False
-50.0,50,990.744403,False
-50.0,50,991.539851,False
-50.0,50,992.35444,False
-50.0,50,993.167111,False
-50.0,50,993.998222,False
-50.0,50,994.814322,False
-50.0,50,995.60177,False
-50.0,50,996.376337,False
-50.0,50,997.16349,False
-50.0,50,997.967468,False
-50.0,50,998.752629,False
-50.0,50,999.550121,False
-50.0,50,1000.334806,False
-50.0,50,1001.143314,False
-50.0,50,1001.937262,False
-50.0,50,1002.765204,False
-50.0,50,1003.559256,False
-50.0,50,1004.380982,False
-50.0,50,1005.274422,False
-50.0,50,1006.102524,False
-50.0,50,1006.959874,False
-50.0,50,1007.746765,False
-50.0,50,1008.552124,False
-50.0,50,1009.342306,False
-50.0,50,1010.142915,False
-50.0,50,1010.950144,False
-50.0,50,1011.740186,False
-50.0,50,1012.574282,False
-50.0,50,1013.401158,False
-2.0,50,1014.214051,True
-50.0,50,1014.991065,False
-50.0,50,1015.796336,False
-50.0,50,1016.591244,False
-50.0,50,1017.409892,False
-50.0,50,1018.185646,False
-50.0,50,1018.978795,False
-50.0,50,1019.792546,False
-50.0,50,1020.578086,False
-50.0,50,1021.382803,False
-50.0,50,1022.175544,False
-50.0,50,1022.961018,False
-50.0,50,1023.793043,False
-50.0,50,1024.633468,False
-50.0,50,1025.466733,False
-50.0,50,1026.286085,False
-50.0,50,1027.097611,False
-50.0,50,1027.926793,False
-50.0,50,1028.700318,False
-50.0,50,1029.486348,False
-50.0,50,1030.301815,False
-50.0,50,1031.148471,False
-50.0,50,1031.971081,False
-50.0,50,1032.74746,False
-50.0,50,1033.561505,False
-50.0,50,1034.340667,False
-50.0,50,1035.139361,False
-50.0,50,1035.951118,False
-50.0,50,1036.837985,False
-50.0,50,1037.667498,False
-50.0,50,1038.48889,False
-50.0,50,1039.320215,False
-50.0,50,1040.153158,False
-50.0,50,1040.972204,False
-50.0,50,1041.781496,False
-50.0,50,1042.591364,False
-50.0,50,1043.390063,False
-50.0,50,1044.187183,False
-50.0,50,1044.975228,False
-50.0,50,1045.7667,False
-50.0,50,1046.547053,False
-50.0,50,1047.327865,False
-50.0,50,1048.171694,False
-50.0,50,1049.072952,False
-50.0,50,1049.961157,False
-50.0,50,1050.797182,False
-50.0,50,1051.641284,False
-50.0,50,1052.453289,False
-50.0,50,1053.283117,False
-50.0,50,1054.130095,False
-50.0,50,1054.950229,False
-50.0,50,1055.757322,False
-50.0,50,1056.568779,False
-50.0,50,1057.445668,False
-50.0,50,1058.288735,False
-50.0,50,1108.745247,False
-50.0,50,1109.546573,False
-50.0,50,1110.328003,False
-50.0,50,1111.122887,False
-50.0,50,1111.910596,False
-50.0,50,1112.702985,False
-50.0,50,1113.488103,False
-50.0,50,1114.295313,False
-50.0,50,1115.113242,False
-50.0,50,1115.904389,False
-50.0,50,1116.700341,False
-50.0,50,1117.527595,False
-50.0,50,1118.323391,False
-50.0,50,1119.115962,False
-50.0,50,1119.905802,False
-50.0,50,1120.705261,False
-50.0,50,1121.504081,False
-50.0,50,1122.288209,False
-50.0,50,1123.1186,False
-50.0,50,1123.910165,False
-50.0,50,1124.729317,False
-50.0,50,1125.52194,False
-50.0,50,1126.340825,False
-50.0,50,1127.157832,False
-50.0,50,1127.982407,False
-50.0,50,1128.788308,False
-50.0,50,1129.588243,False
-50.0,50,1130.363332,False
-50.0,50,1131.182347,False
-50.0,50,1132.000678,False
-50.0,50,1132.800377,False
-50.0,50,1133.595024,False
-50.0,50,1134.408258,False
-50.0,50,1135.208449,False
-50.0,50,1135.994333,False
-50.0,50,1136.798924,False
-50.0,50,1137.601212,False
-50.0,50,1138.458524,False
-50.0,50,1139.285292,False
-50.0,50,1140.098131,False
-50.0,50,1140.914406,False
-50.0,50,1141.727093,False
-50.0,50,1142.505313,False
-50.0,50,1143.288248,False
-50.0,50,1144.096996,False
-50.0,50,1144.89662,False
-50.0,50,1145.701089,False
-50.0,50,1146.529236,False
-50.0,50,1147.3488,False
-50.0,50,1148.185994,False
-50.0,50,1148.976831,False
-50.0,50,1149.805294,False
-50.0,50,1150.585156,False
-50.0,50,1151.401643,False
-50.0,50,1152.195294,False
-50.0,50,1153.023919,False
-50.0,50,1153.838499,False
-50.0,50,1154.636479,False
-50.0,50,1155.453406,False
-50.0,50,1156.268564,False
-50.0,50,1157.095744,False
-50.0,50,1157.919928,False
-50.0,50,1158.735065,False
-50.0,50,1159.526528,False
-50.0,50,1160.351138,False
-50.0,50,1161.147439,False
-50.0,50,1161.958919,False
-50.0,50,1162.761218,False
-50.0,50,1163.564146,False
-50.0,50,1164.391808,False
-50.0,50,1165.197994,False
-50.0,50,1166.020958,False
-50.0,50,1166.832502,False
